mid,video_num
12768031,44
12580217,44
7498906,44
3049402,44
906279,44
429075,44
428523,44
352332,44
1483935022,45
1471298380,45
1353152128,45
1279798292,45
1258178536,45
690608710,45
542341668,45
470085432,45
358336849,45
255168680,45
176234825,45
169409674,45
23120066,45
21203842,45
14897804,45
12261171,45
7309773,45
406135,45
2126507529,46
2113007488,46
1968726571,46
1598050030,46
1584039005,46
1573017790,46
1422451239,46
690608711,46
666726803,46
660912261,46
558070436,46
441606900,46
434319922,46
430328256,46
385160231,46
373854628,46
275529510,46
209306657,46
28821597,46
19612544,46
17992194,46
12348934,46
8772820,46
7664000,46
7591465,46
3802666,46
2847434,46
2084828421,47
2009235986,47
1927037753,47
1736214473,47
1623513461,47
1300421811,47
1180963055,47
1177051282,47
1116072703,47
1099227208,47
544597576,47
509050400,47
481694509,47
480820393,47
438777818,47
436749840,47
399366198,47
259285720,47
146977967,47
125694602,47
85439564,47
19986917,47
12867370,47
11693346,47
11362225,47
10351999,47
9700000,47
9347814,47
8718389,47
7652319,47
136107,47
1865376713,48
703068520,48
697737710,48
650573749,48
484451346,48
451025339,48
435858133,48
374017536,48
58226190,48
38286918,48
29866854,48
28343084,48
15097846,48
13954468,48
12450452,48
6455916,48
5860011,48
2055691,48
632960,48
490700,48
372936,48
1172063310,49
636674318,49
505814286,49
505183397,49
503441693,49
474103425,49
341688520,49
180177570,49
160526160,49
75767058,49
20946335,49
12862137,49
10591930,49
7380366,49
7033120,49
6708494,49
3951862,49
2915852,49
2037141,49
1809637,49
895536,49
588034,49
1942864208,50
1674274422,50
667042223,50
160024260,50
97007897,50
57871034,50
25415856,50
16217876,50
6481343,50
2989080,50
2096422,50
41806,50
1795716989,51
1263271233,51
1257095895,51
690608694,51
674084328,51
648809981,51
612823436,51
593793031,51
547498202,51
407963172,51
397244810,51
390043592,51
33031951,51
27735697,51
17832530,51
17794913,51
16409654,51
9556654,51
4339573,51
3774410,51
2809226,51
2141162,51
487902,51
2111566071,52
2064099563,52
1819548520,52
1775966996,52
1315870194,52
1267348553,52
1209958561,52
569192826,52
504062903,52
440738032,52
432253466,52
297972069,52
231881947,52
176528442,52
132834024,52
82343185,52
12823143,52
5453827,52
926723,52
323153,52
2109291877,53
1589833236,53
1545968622,53
1212701254,53
416203727,53
390647282,53
145279034,53
70606554,53
37756047,53
34522499,53
12070947,53
6365248,53
6189012,53
5331818,53
4242014,53
4013175,53
3287291,53
2182817,53
731556,53
554883,53
484055,53
140543,53
1827016353,54
1497089648,54
599505098,54
562935153,54
487425423,54
443039029,54
85816940,54
51299730,54
1283658,54
734133,54
542498,54
2051555906,55
1952914799,55
1943729690,55
1869949659,55
1428441528,55
689274741,55
688335924,55
394688237,55
350838179,55
155957707,55
82717585,55
66669754,55
36322249,55
32518773,55
28677456,55
20272422,55
13920382,55
13089665,55
7391608,55
5005968,55
4943067,55
589185,55
521885,55
106415,55
1573437898,56
1394160176,56
1359460505,56
1270402498,56
1164975438,56
1030723991,56
526071118,56
525299904,56
401979257,56
40796901,56
27176897,56
8230334,56
3268143,56
2386343,56
2005546384,57
1980588332,57
1863644136,57
1792034157,57
1466592156,57
1372675026,57
549256707,57
523866328,57
499713932,57
493083336,57
356395260,57
294025534,57
171272634,57
165421379,57
104138094,57
86722859,57
58353598,57
48217254,57
33887063,57
33775994,57
17576229,57
12945093,57
8024660,57
1881866,57
398431,57
1553780731,58
1502895122,58
1222026215,58
1112031857,58
632171719,58
597823619,58
557080920,58
442191864,58
438848253,58
331249454,58
189654435,58
105167515,58
36265198,58
23943594,58
22411036,58
20558903,58
14427356,58
10726207,58
5467364,58
2361123,58
1743015,58
261325,58
166617,58
2042629175,59
1634413860,59
1062342323,59
589351234,59
351335373,59
144984743,59
32906095,59
29371864,59
17479767,59
14675261,59
13552255,59
12431536,59
12344466,59
7714504,59
1934292,59
1662426,59
1792461375,60
1420890712,60
1382719257,60
1145291829,60
1006140314,60
666726800,60
551527845,60
488082206,60
473513205,60
396463331,60
188888131,60
47831360,60
41160587,60
26541399,60
23263470,60
17391103,60
14868240,60
13630808,60
10369514,60
6251904,60
4378782,60
2284456,60
1284680,60
770719,60
1824597784,61
1658766768,61
1439938649,61
1035652768,61
618107325,61
521950190,61
518490855,61
485231759,61
470473531,61
429983758,61
350754158,61
296880903,61
15225468,61
8978401,61
3068376,61
1736210,61
867152,61
589181,61
1899392933,62
1730842065,62
1340967709,62
1202416628,62
670725269,62
93893014,62
74186521,62
12588077,62
8558528,62
8078438,62
5005356,62
4870889,62
3189048,62
1760361,62
1516482,62
2143967328,63
1678686361,63
1484169431,63
1027973491,63
652298653,63
589799673,63
430219038,63
121107598,63
48732146,63
21911535,63
18808866,63
5963844,63
5482095,63
2930964,63
1641117,63
839059,63
117906,63
2080453815,64
1880188304,64
1652111117,64
1585307828,64
1238492302,64
1230463982,64
1098488751,64
703007996,64
626405217,64
606293627,64
591843065,64
391127091,64
100407541,64
49142760,64
27897339,64
4997542,64
4637682,64
147688,64
1277309396,65
692437895,65
475656353,65
473967891,65
398655122,65
285763930,65
20966016,65
16929267,65
14200670,65
13838369,65
9293142,65
1788955,65
1598199,65
370515,65
13475,65
1964304376,66
1789113291,66
1531735495,66
690608702,66
674539396,66
668648017,66
629586440,66
486364707,66
480918808,66
396001169,66
176836079,66
173435110,66
142527799,66
107151862,66
49922172,66
39952788,66
35749736,66
30688252,66
12939237,66
11399495,66
9418083,66
3614240,66
1495003,66
52522,66
1927279531,67
1657906522,67
1296133469,67
703055595,67
601481495,67
474200495,67
21682845,67
9923775,67
9111939,67
8039394,67
7780379,67
2960092,67
2867683,67
2740798,67
2393138,67
1333101968,68
1027871419,68
510189715,68
410124536,68
398302256,68
269063537,68
261648990,68
74130542,68
47868246,68
41654706,68
18018364,68
5628025,68
4832930,68
3672017,68
3006717,68
1967619,68
2005690250,69
1849006220,69
1288322599,69
1231880683,69
642391225,69
595407557,69
503026492,69
435243735,69
230437990,69
76080175,69
66733002,69
17364887,69
10053777,69
9667357,69
4425196,69
3409997,69
3215962,69
1491996,69
801836,69
690608687,70
519186734,70
178464220,70
57119113,70
31909735,70
14352053,70
8571340,70
4727663,70
2006452883,71
1931763107,71
1292049379,71
1051422690,71
1041786022,71
698168210,71
550457147,71
526225523,71
91915017,71
42407494,71
15811099,71
3333821,71
2028757342,72
1236638112,72
591892279,72
351782431,72
56546937,72
32946464,72
10255309,72
4516245,72
3301695,72
2634922,72
1330426,72
310941,72
1854400894,73
1472898403,73
1405589619,73
1129165390,73
690608689,73
560887630,73
531329531,73
431311100,73
430091486,73
131347356,73
25933381,73
16405753,73
6915333,73
3432647,73
535848,73
1644476000,74
1394476714,74
1172602599,74
1025491703,74
698524795,74
574317507,74
514665245,74
442769447,74
24626465,74
11416708,74
1278545,74
2008705943,75
1968783589,75
1874711872,75
1570624336,75
1544125954,75
690608709,75
504140200,75
345648420,75
26087398,75
8628040,75
4482037,75
820535,75
651649,75
109798,75
2052064438,76
1575399192,76
690608691,76
515587396,76
476725595,76
257492,76
204965,76
1535525542,77
1289581866,77
1287031552,77
1152334866,77
676656809,77
472360498,77
218972880,77
74110502,77
49584022,77
35231887,77
4622813,77
2899681,77
666953,77
210628,77
1513469779,78
1404424740,78
44062985,78
30527188,78
12272233,78
3345849,78
3070918,78
1996131,78
1880355910,79
1846208014,79
1703797642,79
437959238,79
230487728,79
174589427,79
10293305,79
9411611,79
2650919,79
686340,79
662172,79
1829633422,80
1493178194,80
1437582453,80
1077738277,80
492724746,80
32724937,80
25852539,80
4675985,80
854442,80
1988157612,81
1682889553,81
474593911,81
470992099,81
46225073,81
23279074,81
3570093,81
2228208,81
835644,81
1086330105,82
690608712,82
525978277,82
6141432,82
4709498,82
4322043,82
4176573,82
1530836,82
2114332408,83
1788955114,83
1774062024,83
1244296084,83
1095803401,83
690608688,83
663577831,83
558070434,83
297137461,83
282875499,83
220685927,83
77273672,83
10053157,83
907303,83
1483031639,84
1309996332,84
666726794,84
510100897,84
300646326,84
25644004,84
3107400,84
1875044092,85
1369335586,85
1252264991,85
612120404,85
381861978,85
283886865,85
41461068,85
3816747,85
1827106,85
1802392,85
764750,85
1950721001,86
1734677911,86
1476333866,86
240336348,86
128621184,86
39987155,86
18171406,86
10207746,86
9736638,86
23268,86
2063365588,87
1838190318,87
1090010845,87
1055615738,87
400141456,87
225133670,87
147983220,87
89557497,87
85540340,87
11861569,87
4280541,87
1639833,87
1521415,87
692900,87
219259,87
1004638374,88
688275304,88
651335245,88
626369036,88
877530,88
2075179777,89
1699339194,89
666726802,89
602200741,89
431473020,89
402401719,89
49464709,89
17720955,89
5023410,89
2305653,89
1514013,89
680568,89
168210,89
128552,89
2096043427,90
493724848,90
440772821,90
160450916,90
67246581,90
5659864,90
4711217,90
1888960985,91
1673137696,91
1512788587,91
1109759825,91
690545051,91
263031381,91
30625719,91
3326614,91
646279422,92
569849397,92
491979247,92
74617154,92
18982435,92
14350494,92
2141017,92
1363457,92
738406,92
244069,92
1296459456,93
677797838,93
613345189,93
410602048,93
2706257,93
1377545740,94
666726799,94
323905978,94
175017927,94
37294141,94
26280055,94
5106924,94
2244668,94
1390875,94
611813,94
216648,94
163653,94
194484313,95
193558681,95
50003660,95
19366645,95
6514909,95
1878154667,96
1769370346,96
1660392980,96
1458008883,96
225243410,96
49563331,96
10038064,96
8163245,96
5097886,96
1900141897,97
251159663,97
58485079,97
10850238,97
745493,97
659401,97
537098,97
408696,97
1899153123,98
1563595452,98
686241472,98
321650277,98
130097809,98
8156542,98
7410885,98
4098782,98
744713,98
7966,98
690608698,99
628292885,99
602724685,99
402370331,99
18945413,99
1163871,99
1778026586,100
1669777785,100
1217754423,100
24114220,100
19650530,100
3063155,100
760744,100
1752208642,101
1048861669,101
696961866,101
391614061,101
13191400,101
7396511,101
824967,101
1721741513,102
562037265,102
484660274,102
399815233,102
370687588,102
10292573,102
6640131,102
5778298,102
1299484808,103
628292881,103
513273343,103
436571867,103
261700038,103
1864366,103
1520239,103
1795147802,104
1461176910,104
1121411561,104
21693393,104
15641218,104
8381620,104
2093232,104
640283,104
1811071010,105
1643484295,105
16994082,105
12330804,105
5515089,105
2615352,105
2327673,105
919906,105
320937,105
480248442,106
399111081,106
220349021,106
8299419,106
2965629,106
2682013,106
2041997,106
1788435884,107
1004806358,107
628941292,107
67343062,107
922573,107
495876,107
2123631024,108
617459493,108
597998292,108
595407556,108
27322128,108
2046120,108
1757836012,109
1687861308,109
1116286149,109
419429042,109
11644473,109
10030059,109
2933480,109
314993,109
2140412037,110
477317922,110
1672978,110
865868,110
352878,110
2138602891,111
3633644,111
824087,111
505794,111
1820388854,112
697652272,112
545530293,112
517060084,112
34304096,112
45502,112
1976921087,113
701522855,113
479633069,113
414116896,113
315830968,113
11655582,113
7832707,113
6298904,113
3526739,113
3375371,113
179454,113
1282271864,114
286113280,114
47791562,114
35478071,114
1926156228,115
1344926320,115
1292051980,115
478769889,115
333101112,115
18013161,115
8491226,115
1610379,115
1405239035,116
1386545245,116
588569696,116
399491783,116
43596222,116
317000,116
98181,116
1738710719,117
1084357932,117
451066708,117
49653129,117
1816182565,118
1599316734,118
573930836,118
36576761,118
11137181,118
1494451119,119
1137238341,119
359081808,119
6415072,119
5986897,119
5352545,119
4947340,119
1085221011,120
394593891,120
1697694,120
1442771,120
341190,120
610747775,121
120279132,121
34654292,121
14295657,121
13736797,121
4024901,121
3045240,121
2304086,121
826393,121
2094031249,122
1508519945,122
628292890,122
479591145,122
265224956,122
82044006,122
40297130,122
11528489,122
3009298,122
579861015,123
121487111,123
28278764,123
4763529,123
1011797664,124
628292887,124
8105424,124
597701,124
1323227037,125
26344439,125
16677126,125
6853766,125
1894748,125
1761499833,126
503120652,126
488006873,126
17492464,126
885155,126
1070733875,127
1056226751,127
490331391,127
7706705,127
4861197,127
480675481,128
474593909,128
473764233,128
125086778,128
35758309,128
3084780,128
477306079,129
180035670,129
2828592,129
889399,129
292838396,131
3085466,131
2373019,131
1691240717,132
476676325,132
384511937,132
57260085,132
7158877,132
1359949418,133
612524985,133
44903085,133
8041302,133
693803974,134
690608704,134
326968804,134
3209388,134
1489377760,135
586880204,135
393457552,135
222750630,135
38271760,135
1243266187,136
640156170,136
567234492,136
1354255177,137
15998299,137
1361858997,138
488978908,138
414293809,138
51030552,138
14272337,138
664047468,139
630000721,139
300312007,139
54731382,139
4705522,139
700818858,140
117199262,140
96038238,140
22606862,140
5444269,140
623441609,141
846180,141
652096034,142
488976992,142
455899334,142
449174986,142
13437162,142
1750561,142
482911295,143
12622108,143
2878144,143
510047,143
1996735754,144
508963009,144
61639371,144
147529,144
12367735,145
11187227,145
2268234,145
1117407845,146
316575926,146
277290818,146
27231887,146
7326570,146
6716902,146
1421667,147
394936,147
1195405071,148
690804827,148
517746113,148
489146840,148
442426299,148
410636303,148
276610105,148
34423885,148
16510117,148
8171802,148
1265680561,149
386900246,149
62294084,149
3821157,149
491470,149
337827661,150
34815578,150
38549653,151
10077023,151
2109776,151
1401928,151
1855519979,152
690608686,152
222288454,153
28758516,153
1749046,153
540033444,154
35565205,154
10952273,154
474593913,155
39172927,155
4690327,155
249118,155
576858552,156
441666968,156
135980509,156
75937648,156
14387072,156
1526101,156
292035,156
176135235,157
532791,157
1822964640,158
690608706,158
690608693,158
1230039261,159
471723540,159
396316042,160
6747203,160
545511,160
21505,160
1900434152,161
472821519,161
325325965,161
169710597,161
23066617,161
1377212676,162
1524009,162
934940,162
620903,162
587226178,163
8831648,163
400421892,164
26129556,164
5085228,164
3034238,164
1620495323,165
598716541,165
264161,165
385281102,166
281426315,166
493885362,167
489046950,167
412162133,167
370200323,167
13908542,167
91352,167
477342747,168
88687,168
581843164,169
1856528671,170
652203744,170
476542825,170
2007781080,171
1372936974,171
96230607,171
39267739,171
23643455,171
12571355,171
370776,171
305632924,172
3938351,172
873389,172
477332594,173
436693674,174
13294045,174
4170108,174
3035105,174
1861416807,175
1550656130,175
8039356,175
1189811162,176
480179246,176
124025181,176
19462294,176
405018091,177
607286,177
216379,177
1940246442,178
37786223,178
308688486,179
21204997,179
13956131,179
1420223,179
720964,179
529249,180
455916618,181
442902274,181
1447574,181
108398,181
703018634,182
474369808,183
50152652,183
6000336,183
1895156,183
899804,183
109592736,184
1836495,184
1595005,184
1069108539,185
437786939,185
650899373,186
27564630,186
1764912,186
1510901,186
32071935,187
4882872,187
1783955,187
433307,187
668479385,188
29659011,189
3985676,189
423902976,190
8952097,190
7723009,190
25346364,192
1801527765,193
666726801,193
551188239,193
472845978,193
249243,193
521070071,194
22639672,194
214854,194
1217962385,195
697091119,195
494850406,195
8353198,195
16059520,196
15076745,196
558070433,197
320740464,197
97340936,197
3934727,197
1751300,198
585578,198
316381099,199
1828506816,200
1219196749,200
661461705,200
8119834,200
2689967,200
946324,200
67141,200
1089059487,201
452100632,201
477007,201
353361863,202
1958342,202
157330863,203
159577008,205
18400646,205
600985,205
2138676495,206
1133258171,207
5948301,207
666726798,208
666726797,208
609132511,208
103174520,208
101694830,208
24049951,208
719049,208
481694654,210
24271380,210
308751411,211
16683872,211
9882492,211
1958934,212
508191,212
1740548,213
478822,213
677744233,214
17661166,214
16706112,215
2781618,215
358695457,216
7887506,216
2100679,217
484764631,218
458154139,218
225347042,218
174919184,218
54191665,218
1383815813,219
66359608,219
267382755,220
171271582,220
1956770451,221
672342685,221
503801557,222
387108043,222
24957521,222
1220621189,223
7086255,223
1576121,223
518817,223
1042854135,224
13928503,225
8099542,225
147471,225
427623918,226
523922454,227
488970166,227
386764545,227
749499,227
1096223397,229
1433840,229
20381746,230
2601367,230
130209,230
308459,231
631070414,232
3079278,232
567708,232
412180051,234
1802011210,235
454530,235
672353429,236
743603,236
1132553462,237
77050518,237
384064360,238
23155481,238
905891,239
741520,239
503302,239
269415357,240
1041474702,241
436596837,241
4911722,241
630077416,243
180485916,244
1096034982,245
672346917,245
186463,245
14248896,246
12497617,246
2679304,246
410542957,247
1555453291,249
2128310,252
512480,252
650663945,254
488976342,255
161775300,255
10281699,256
13157959,257
472877684,258
1998929,258
698438232,259
671538942,259
237428079,260
44070158,260
1480503142,261
697139341,263
436596840,265
2242273,265
345819190,266
463999,268
672328094,269
403928672,269
19659802,269
11073,270
441382432,272
18149131,272
2341174,272
36397742,273
32410214,274
1869304,275
1875094289,276
23230219,277
580482351,278
278093107,278
293917,278
492862,280
405981431,282
11253297,282
3448258,282
282994,284
571841213,285
23508383,285
698029620,287
36047134,288
401742377,289
688053738,290
434401868,290
5055,290
610390,291
290474,291
595313593,292
401315430,292
233114861,293
14405936,294
1734978373,295
25594007,296
421267475,297
2310068,297
402417817,298
22765153,298
167945180,299
72568546,299
12485637,299
471460273,301
280135728,301
3048899,301
140378,302
5374546,304
5730,304
103701980,305
1697848019,306
264319276,309
3032688,310
692283831,311
3349725,311
499198187,312
43272050,312
7064077,312
1612112,313
742365,313
56748733,314
6055289,315
441952268,316
271815944,317
14198063,317
1027629709,318
287769888,318
401166457,319
387636363,320
490981706,321
413748120,321
194326389,321
3430222,321
8531826,322
113711,323
238537745,325
6483727,326
181559741,327
458154144,331
480745939,334
2482644,334
72960,334
112326892,335
49631892,335
38631,335
403921378,338
296683456,338
8173234,338
477792,338
401480763,339
1501380958,340
372984197,341
47441,344
473244363,346
148736,347
586880205,350
623441612,351
1950658,352
4589556,354
5398196,355
3046429,356
11707013,357
416622817,359
436596839,363
346059,374
441381282,375
23938690,375
410484677,378
8881297,378
690608703,379
484322035,380
8172211,380
666726796,381
894610,383
389088,386
291296062,388
1592759,389
525105971,392
492034022,393
686201061,394
441666939,401
27534330,401
1352646,403
421347849,404
3286364,410
480432362,412
4092,412
482477042,413
434662713,415
434563422,423
691415738,427
327875807,428
739296,429
3221223,435
65764710,436
415481887,437
410741448,439
1427895,442
420249427,444
234782,444
14298907,445
2778044,449
203365648,450
609610777,452
1316965,456
434334701,459
296496909,461
7445513,472
385501313,474
2299184,475
267908,496
871336,497
3151738,502
407106379,503
480680646,504
458154142,506
354520650,517
296909317,521
5563350,527
1976789987,530
109891,533
497430637,535
1723352,538
403930401,539
10196457,539
3149619,542
436596841,547
3295,547
406805563,562
70070,564
13199099,569
441193619,572
84125742,603
487550002,608
39660085,609
40790488,613
10739499,624
12362451,658
364225566,678
279704683,678
477780496,693
434565011,725
2700878,738
436238604,743
298484,755
380829248,769
7767448,779
14397053,782
392505232,809
302926,871
9617619,902
434563934,915
349991143,956
4227517,1025
198297,1030
1780773,1037
334299,1087
15810,1096
550611,1146
899846,1194
1184514787,1216
14380285,1561
746655,1574
419220,1636
1473830,1734
845921,1931
436197297,2091
82389,2421
197,2426
38829,2571
310983058,2813
33060681,3054
48330353,3326
454673997,4311
